ref_area,indicator,source,sex,classif1,classif2,time,obs_value,note_source
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,,1991,1816336.649,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-64,,1991,1672355.88,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,,1991,517898.043,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,,1991,1298438.606,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,,1991,1826469.285,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-64,,1991,1633118.237,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,,1991,497247.504,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,,1991,1329221.781,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_TOTAL,,1992,5497275.16,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y00-04,,1992,645893.941,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y05-09,,1992,599525.179,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y10-14,,1992,541104.605,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y15-19,,1992,519007.906,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y20-24,,1992,501533.477,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y25-29,,1992,458154.761,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y30-34,,1992,402405.143,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y35-39,,1992,363852.694,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y40-44,,1992,306677.162,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y45-49,,1992,241149.177,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y50-54,,1992,214793.741,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y55-59,,1992,192489.637,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y60-64,,1992,163837.792,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_YGE65,,1992,346849.944,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_TOTAL,,1992,2767227.238,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y00-04,,1992,332340.187,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y05-09,,1992,307638.06,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y10-14,,1992,277010.18,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y15-19,,1992,265173.136,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y20-24,,1992,255480.244,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y25-29,,1992,233147.049,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y30-34,,1992,204614.155,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y35-39,,1992,184706.769,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y40-44,,1992,154856.211,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y45-49,,1992,121300.859,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y50-54,,1992,107511.406,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y55-59,,1992,95339.288,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y60-64,,1992,79561.187,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_YGE65,,1992,148548.507,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_TOTAL,,1992,2730047.912,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y00-04,,1992,313553.757,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y05-09,,1992,291887.121,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y10-14,,1992,264094.421,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y15-19,,1992,253834.771,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y20-24,,1992,246053.23,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y25-29,,1992,225007.71,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y30-34,,1992,197790.988,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y35-39,,1992,179145.923,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y40-44,,1992,151820.95,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y45-49,,1992,119848.317,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y50-54,,1992,107282.334,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y55-59,,1992,97150.349,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y60-64,,1992,84276.606,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_YGE65,,1992,198301.435,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_TOTAL,,1992,5497275.16,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_YLT15,,1992,1786523.725,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y15-24,,1992,1020541.383,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y25-34,,1992,860559.904,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y35-44,,1992,670529.856,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y45-54,,1992,455942.918,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y55-64,,1992,356327.429,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_YGE65,,1992,346849.944,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_TOTAL,,1992,2767227.238,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_YLT15,,1992,916988.427,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y15-24,,1992,520653.38,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y25-34,,1992,437761.204,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y35-44,,1992,339562.98,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y45-54,,1992,228812.265,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y55-64,,1992,174900.475,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_YGE65,,1992,148548.507,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_TOTAL,,1992,2730047.912,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_YLT15,,1992,869535.299,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y15-24,,1992,499888.001,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y25-34,,1992,422798.698,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y35-44,,1992,330966.873,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y45-54,,1992,227130.651,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y55-64,,1992,181426.955,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_YGE65,,1992,198301.435,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_TOTAL,,1992,5497275.16,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_YLT15,,1992,1786523.725,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_Y15-24,,1992,1020541.383,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_Y25-54,,1992,1987032.679,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_Y55-64,,1992,356327.429,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_YGE65,,1992,346849.944,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_TOTAL,,1992,2767227.238,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_YLT15,,1992,916988.427,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_Y15-24,,1992,520653.38,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_Y25-54,,1992,1006136.449,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_Y55-64,,1992,174900.475,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_YGE65,,1992,148548.507,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_TOTAL,,1992,2730047.912,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_YLT15,,1992,869535.299,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_Y15-24,,1992,499888.001,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_Y25-54,,1992,980896.222,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_Y55-64,,1992,181426.955,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_YGE65,,1992,198301.435,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,,1992,3710751.435,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-64,,1992,3363901.491,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,,1992,1020541.383,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,,1992,2690210.052,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,,1992,1850238.811,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-64,,1992,1701690.304,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,,1992,520653.38,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,,1992,1329585.431,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,,1992,1860512.613,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-64,,1992,1662211.178,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,,1992,499888.001,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,,1992,1360624.612,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_TOTAL,,1993,5579927.951,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y00-04,,1993,636565.619,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y05-09,,1993,612190.305,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y10-14,,1993,550623.495,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y15-19,,1993,519169.93,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y20-24,,1993,506099.443,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y25-29,,1993,467835.175,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y30-34,,1993,412926.918,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y35-39,,1993,368630.371,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y40-44,,1993,320846.062,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y45-49,,1993,250880.649,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y50-54,,1993,214879.944,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y55-59,,1993,196913.402,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y60-64,,1993,165946.627,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_YGE65,,1993,356420.011,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_TOTAL,,1993,2809105.269,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y00-04,,1993,327847.674,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y05-09,,1993,314271.001,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y10-14,,1993,281981.806,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y15-19,,1993,265242.068,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y20-24,,1993,257853.946,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y25-29,,1993,237901.332,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y30-34,,1993,209974.586,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y35-39,,1993,187069.866,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y40-44,,1993,162156.272,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y45-49,,1993,126029.596,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y50-54,,1993,107546.086,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y55-59,,1993,97487.326,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_Y60-64,,1993,80639.825,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_5YRBANDS_YGE65,,1993,153103.885,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_TOTAL,,1993,2770822.677,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y00-04,,1993,308717.953,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y05-09,,1993,297919.3,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y10-14,,1993,268641.686,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y15-19,,1993,253927.858,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y20-24,,1993,248245.495,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y25-29,,1993,229933.841,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y30-34,,1993,202952.339,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y35-39,,1993,181560.506,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y40-44,,1993,158689.785,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y45-49,,1993,124851.051,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y50-54,,1993,107333.859,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y55-59,,1993,99426.075,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_Y60-64,,1993,85306.804,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_5YRBANDS_YGE65,,1993,203316.125,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_TOTAL,,1993,5579927.951,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_YLT15,,1993,1799379.419,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y15-24,,1993,1025269.373,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y25-34,,1993,880762.092,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y35-44,,1993,689476.433,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y45-54,,1993,465760.594,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_Y55-64,,1993,362860.029,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_10YRBANDS_YGE65,,1993,356420.011,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_TOTAL,,1993,2809105.269,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_YLT15,,1993,924100.481,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y15-24,,1993,523096.014,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y25-34,,1993,447875.918,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y35-44,,1993,349226.138,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y45-54,,1993,233575.682,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_Y55-64,,1993,178127.151,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_10YRBANDS_YGE65,,1993,153103.885,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_TOTAL,,1993,2770822.677,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_YLT15,,1993,875278.939,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y15-24,,1993,502173.353,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y25-34,,1993,432886.18,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y35-44,,1993,340250.291,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y45-54,,1993,232184.91,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_Y55-64,,1993,184732.879,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_10YRBANDS_YGE65,,1993,203316.125,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_TOTAL,,1993,5579927.951,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_YLT15,,1993,1799379.419,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_Y15-24,,1993,1025269.373,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_Y25-54,,1993,2035999.119,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_Y55-64,,1993,362860.029,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_AGGREGATE_YGE65,,1993,356420.011,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_TOTAL,,1993,2809105.269,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_YLT15,,1993,924100.481,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_Y15-24,,1993,523096.014,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_Y25-54,,1993,1030677.738,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_Y55-64,,1993,178127.151,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_AGGREGATE_YGE65,,1993,153103.885,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_TOTAL,,1993,2770822.677,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_YLT15,,1993,875278.939,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_Y15-24,,1993,502173.353,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_Y25-54,,1993,1005321.381,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_Y55-64,,1993,184732.879,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_AGGREGATE_YGE65,,1993,203316.125,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,,1993,3780548.532,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-64,,1993,3424128.521,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,,1993,1025269.373,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,,1993,2755279.159,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,,1993,1885004.788,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-64,,1993,1731900.903,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,,1993,523096.014,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,,1993,1361908.774,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,,1993,1895543.738,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-64,,1993,1692227.613,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,,1993,502173.353,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,,1993,1393370.385,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_TOTAL,,1994,5661457.236,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y00-04,,1994,626547.223,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y05-09,,1994,623183.912,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y10-14,,1994,561219.442,R1:2474
X01,POP_2POP_SEX_AGE_NB,XA:8405,SEX_T,AGE_5YRBANDS_Y15-19,,1994,520679.907,R1:2474
